execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,p_object_pool,p_model_pool_target_init,p_model_pool_non_target_init,seed_clone,seed_mutations,test_dir,search_algorithm,objectives
16,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
17,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
18,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
19,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
20,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
21,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
22,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
23,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
24,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
25,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
26,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
27,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
28,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
29,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
30,xwiki,XWIKI-13407,8.1-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-8.1-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-13407/XWIKI-13407.log,yes,8.2-milestone-2,5,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-13407,NSGA_II,WeightedSum:TestLen:CallDiversity
1,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
2,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
3,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
4,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
5,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
6,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
7,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
8,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
9,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
10,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
11,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
12,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
13,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
14,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
15,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
16,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
17,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
18,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
19,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
20,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
21,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
22,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
23,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
24,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
25,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
26,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
27,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
28,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
29,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
30,xwiki,XWIKI-8281,8.2,becnhmark/applications/XWIKI-bins/XWIKI-8.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-8281/XWIKI-8281.log,no,,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-8281,NSGA_II,WeightedSum:TestLen:CallDiversity
1,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
2,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
3,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
4,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
5,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
6,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
7,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
8,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
9,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
10,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
11,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
12,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
13,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
14,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
15,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
16,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
17,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
18,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
19,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
20,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
21,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
22,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
23,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
24,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
25,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
26,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
27,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
28,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
29,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
30,xwiki,XWIKI-14263,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14263,NSGA_II,WeightedSum:TestLen:CallDiversity
1,xwiki,XWIKI-14462,9.5,becnhmark/applications/XWIKI-bins/XWIKI-9.5,xwiki,becnhmark/crashes/XWIKI/XWIKI-14462/XWIKI-14462.log,yes,9.6-rc-1,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14462,NSGA_II,WeightedSum:TestLen:CallDiversity
2,xwiki,XWIKI-14462,9.5,becnhmark/applications/XWIKI-bins/XWIKI-9.5,xwiki,becnhmark/crashes/XWIKI/XWIKI-14462/XWIKI-14462.log,yes,9.6-rc-1,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14462,NSGA_II,WeightedSum:TestLen:CallDiversity
3,xwiki,XWIKI-14462,9.5,becnhmark/applications/XWIKI-bins/XWIKI-9.5,xwiki,becnhmark/crashes/XWIKI/XWIKI-14462/XWIKI-14462.log,yes,9.6-rc-1,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14462,NSGA_II,WeightedSum:TestLen:CallDiversity
4,xwiki,XWIKI-14462,9.5,becnhmark/applications/XWIKI-bins/XWIKI-9.5,xwiki,becnhmark/crashes/XWIKI/XWIKI-14462/XWIKI-14462.log,yes,9.6-rc-1,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14462,NSGA_II,WeightedSum:TestLen:CallDiversity
5,xwiki,XWIKI-14462,9.5,becnhmark/applications/XWIKI-bins/XWIKI-9.5,xwiki,becnhmark/crashes/XWIKI/XWIKI-14462/XWIKI-14462.log,yes,9.6-rc-1,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14462,NSGA_II,WeightedSum:TestLen:CallDiversity
6,xwiki,XWIKI-14462,9.5,becnhmark/applications/XWIKI-bins/XWIKI-9.5,xwiki,becnhmark/crashes/XWIKI/XWIKI-14462/XWIKI-14462.log,yes,9.6-rc-1,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14462,NSGA_II,WeightedSum:TestLen:CallDiversity
7,xwiki,XWIKI-14462,9.5,becnhmark/applications/XWIKI-bins/XWIKI-9.5,xwiki,becnhmark/crashes/XWIKI/XWIKI-14462/XWIKI-14462.log,yes,9.6-rc-1,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14462,NSGA_II,WeightedSum:TestLen:CallDiversity
8,xwiki,XWIKI-14462,9.5,becnhmark/applications/XWIKI-bins/XWIKI-9.5,xwiki,becnhmark/crashes/XWIKI/XWIKI-14462/XWIKI-14462.log,yes,9.6-rc-1,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14462,NSGA_II,WeightedSum:TestLen:CallDiversity
9,xwiki,XWIKI-14462,9.5,becnhmark/applications/XWIKI-bins/XWIKI-9.5,xwiki,becnhmark/crashes/XWIKI/XWIKI-14462/XWIKI-14462.log,yes,9.6-rc-1,,,,0,0,300,50,,,,,,JarFiles/GGA-tests/XWIKI-14462,NSGA_II,WeightedSum:TestLen:CallDiversity
